Date,Australian dollar (AUD),Botswana pula (BWP),Brazilian real (BRL),Brunei dollar (BND),Canadian dollar (CAD),Chilean peso (CLP),Chinese yuan (CNY),Colombian peso (COP),Danish krone (DKK),Euro (EUR),Indian rupee (INR),Japanese yen (JPY),Korean won (KRW),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),New Zealand dollar (NZD),Norwegian krone (NOK),Omani rial (OMR),Polish zloty (PLN),Qatari riyal (QAR),Saudi Arabian riyal (SAR),Singapore dollar (SGD),South African rand (ZAR),Swedish krona (SEK),Swiss franc (CHF),Thai baht (THB),Trinidadian dollar (TTD),U.A.E. dirham (AED),U.K. pound (GBP),U.S. dollar (USD)
11-Jul-2005,0.7433,0.1781,2.3675,1.6962,1.2129500000000002,584.68,8.2765,2328.535,6.2103,1.2006,43.56,111.95,1053.8,0.292,3.8,0.6753,6.59,0.3845,3.4010000000000002,3.64,3.75,1.6962,6.7775,7.885,1.2963,42.019,6.2817,3.6725,1.7437,1.0
12-Jul-2005,0.7506,0.1825,2.3494,1.692,1.2051,583.54,8.2765,2324.37,6.1295,1.2166,43.53,111.38,1045.6,0.292,3.8,0.6786,6.4906,0.3845,3.3725,3.64,3.75,1.692,6.64,7.765,1.2795,41.937,6.2532,3.6725,1.7682,1.0
13-Jul-2005,0.755,0.1834,2.3345,1.6868,1.2072,580.13,8.2765,2323.08,6.1236,1.2184,43.52,111.15,1041.65,0.292,3.8,0.6836,6.4753,0.3845,3.3918,3.64,3.75,1.6868,6.555,7.6975,1.2795,41.855,6.2734,3.6725,1.7661,1.0
14-Jul-2005,0.7514,0.1817,2.3474,1.6906,1.2111,581.07,8.2765,2326.09,6.181,1.2067,43.53,112.07,1037.7,0.292,3.8,0.6723,6.565,0.3845,3.4371,3.64,3.75,1.6906,6.675,7.755,1.2904,41.878,6.2749500000000005,3.6725,1.7583,1.0
15-Jul-2005,0.7518,0.18145,2.3425,1.6897,1.2111,579.6,8.2765,2329.4,6.1787,1.2073,43.52,112.13,1037.5,0.292,3.8,0.6749,6.5808,0.3845,3.4343,3.64,3.75,1.6897,6.645,7.755,1.2903,41.788999999999994,6.2749500000000005,3.6725,1.7595,1.0
18-Jul-2005,0.7496,0.1812,2.3419,1.6875,1.215,578.04,8.2765,2332.07,6.1891,1.2054,43.54,112.22999999999999,1037.7,0.292,3.8,0.6744,6.5966,0.3845,3.4194,3.64,3.75,1.6875,6.615,7.775,1.2945,41.769,6.2765,3.6725,1.7457,1.0
19-Jul-2005,0.7512,0.1812,2.3296,1.6858,1.2189,573.72,8.2765,2322.4,6.2365,1.1965,43.56,112.33,1037.8,0.292,3.8,0.6769,6.59805,0.3845,3.427,3.64,3.75,1.6858,6.645,7.8725,1.3062,41.883,6.27215,3.6725,1.7385,1.0
20-Jul-2005,0.7522,0.1804,2.3426,1.6926,1.2219,571.24,8.2765,2322.4,6.1865,1.2063,43.54,112.99,1038.2,0.292,3.8,0.6746,6.5995,0.3845,3.424,3.64,3.75,1.6926,6.675,7.8125,1.2943,42.089,6.2678,3.6725,1.7396,1.0
21-Jul-2005,0.759,0.1829,2.3514,1.6836,1.2178,573.0,8.2765,2312.73,6.1244,1.2187,43.51,112.5,1042.4,0.292,3.8,0.6784,6.525,0.3845,3.3964,3.64,3.75,1.6836,6.555,7.77,1.287,41.925,6.2620000000000005,3.6725,1.7472,1.0
22-Jul-2005,0.7657,0.1817,2.3397,1.6624,1.21845,567.94,8.193100000000001,2312.82,6.1447,1.2143,43.39,110.95,1036.6,0.292,3.7825,0.6848,6.5667,0.3845,3.3747,3.64,3.75,1.6624,6.595,7.7525,1.287,41.925,6.2562,3.6725,1.7483,1.0
25-Jul-2005,0.7627,0.1805,2.3753,1.6587,1.2191,566.54,8.1097,2316.42,6.1835,1.2065,43.5,111.6,1022.8,0.292,3.7605,0.6836,6.5607,0.3845,3.4062,3.64,3.75,1.6587,6.675,7.8325,1.2956,41.727,6.2676,3.6725,1.7389,1.0
26-Jul-2005,0.7601,0.1795,2.4279,1.6645,1.2296,566.89,8.1099,2315.39,6.2237,1.1987,43.52,111.9,1023.7,0.292,3.7510000000000003,0.6843,6.5821,0.3845,3.4255,3.64,3.75,1.6645,6.705,7.8125,1.3008,41.528999999999996,6.2764,3.6725,1.7397,1.0
27-Jul-2005,0.7576499999999999,0.18,2.4355,1.6715,1.2318,565.37,8.1128,2314.615,6.2232,1.199,43.505,112.7,1026.1,0.292,3.7505,0.6805,6.5917,0.3845,3.4305,3.64,3.75,1.6715,6.6625,7.9,1.3025,41.743,6.2768,3.6725,1.7378,1.0
28-Jul-2005,0.7552,0.1811,2.4431,1.6649,1.234,564.02,8.107999999999999,2313.84,6.1661,1.21,43.505,112.45,1025.9,0.292,3.7495,0.6809,6.5277,0.3845,3.3885,3.64,3.75,1.6649,6.62,7.8425,1.2947,41.775,6.2597,3.6725,1.7466,1.0
29-Jul-2005,0.7595,0.1815,2.4164,1.6621,1.2259,563.44,8.1056,2311.165,6.1681,1.2093,43.49,112.22,1025.9,0.292,3.74965,0.6834,6.522,0.3845,3.3689,3.64,3.75,1.6621,6.545,7.7425,1.2905,41.731,6.2585999999999995,3.6725,1.7558,1.0
1-Aug-2005,0.7616,0.1828,2.3897,1.6615,1.21895,561.77,8.1046,2308.49,6.1057,1.2219,43.45,112.2,1025.7,0.292,3.7498,0.6789,6.4306,0.3845,3.327,3.64,3.75,1.6615,6.545,7.715,1.28235,41.632,6.2585999999999995,3.6725,1.7692,1.0
2-Aug-2005,0.7637,0.1836,2.34375,1.6586,1.21895,560.75,8.1032,2308.42,6.1062,1.2217,43.46,111.8,1026.7,0.292,3.7460000000000004,0.6836,6.4226,0.3845,3.3178,3.64,3.75,1.6586,6.545,7.695,1.2742,41.398,6.2585999999999995,3.6725,1.7721,1.0
3-Aug-2005,0.7634,0.18485,2.34375,1.6566,1.21895,560.06,8.1051,2307.465,6.0619,1.2308,43.51,111.85,1021.5,0.292,3.7465,0.6868,6.3719,0.3845,3.3331,3.64,3.75,1.6566,6.545,7.68,1.2666,41.355,6.2575,3.6725,1.7794,1.0
4-Aug-2005,0.7718,0.1846,2.34375,1.6487,1.212,559.42,8.1027,2306.51,6.0564,1.2319,43.51,111.0,1018.1,0.292,3.7495000000000003,0.691,6.3958,0.3845,3.3078,3.64,3.75,1.6487,6.47,7.6125,1.2623,41.163000000000004,6.2695,3.6725,1.7785,1.0
5-Aug-2005,0.76815,0.1846,2.34375,1.6543,1.2187,553.78,8.1037,2307.4,6.0242,1.2386,43.5,111.75,1011.9,0.292,3.7525,0.691,6.3745,0.3845,3.292,3.64,3.75,1.6543,6.435,7.5425,1.2614,41.226000000000006,6.2558,3.6725,1.7783,1.0
8-Aug-2005,0.7645,0.1846,2.2978,1.6558,1.2132,545.96,8.109,2307.69,6.0319,1.237,43.55,112.4,1013.9,0.292,3.75,0.6897,6.4107,0.3845,3.2851,3.64,3.75,1.6558,6.47,7.5525,1.2601499999999999,41.214,6.2620000000000005,3.6725,1.7877,1.0
9-Aug-2005,0.7653,0.1845,2.3092,1.65295,1.2142,545.43,8.107000000000001,2308.3,6.0336,1.2367,43.55,111.82,1017.8,0.292,3.7485,0.6929,6.3803,0.3845,3.2658,3.64,3.75,1.65295,6.422499999999999,7.5353,1.2589,41.178999999999995,6.2608,3.6725,1.7826,1.0
10-Aug-2005,0.7626,0.18605,2.3143,1.6501,1.2115,546.41,8.1062,2305.63,6.0288,1.2377,43.53,111.2,1014.6,0.292,3.7468,0.6921,6.38,0.3845,3.2556,3.64,3.75,1.6501,6.375,7.5525,1.2573,41.028999999999996,6.2745,3.6725,1.794,1.0
11-Aug-2005,0.7696,0.18605,2.2759,1.645,1.2026,542.51,8.1002,2299.75,6.0146,1.2405,43.58,110.3,1014.9,0.292,3.7569,0.6966,6.3664,0.3845,3.2503,3.64,3.75,1.645,6.385,7.5175,1.252,41.001,6.2534,3.6725,1.8026,1.0
12-Aug-2005,0.7728,0.18655,2.32545,1.6477,1.1947,539.77,8.097999999999999,2313.52,6.02245,1.2457,43.6,109.85,1014.4,0.292,3.7569,0.7066,6.3326,0.3845,3.2353,3.64,3.75,1.6477,6.345,7.455,1.246,41.001,6.2589,3.6725,1.8156,1.0
15-Aug-2005,0.7716,0.18555,2.375,1.6532,1.197,538.79,8.0971,2308.38,6.0303,1.2374,43.57,109.57,1014.3,0.292,3.7569,0.7102,6.4256,0.3845,3.2569,3.64,3.75,1.6532,6.425,7.5025,1.2525,40.973,6.2714,3.6725,1.8093,1.0
16-Aug-2005,0.7672,0.18475,2.3414,1.6586,1.198,537.81,8.1002,2308.38,6.04815,1.2313,43.54,109.33,1014.2,0.292,3.7569,0.7051,6.4578,0.3845,3.2569,3.64,3.75,1.6586,6.45,7.5175,1.2525,41.077,6.2806,3.6725,1.8079,1.0
17-Aug-2005,0.7648,0.1844,2.3434,1.6597,1.2076,533.75,8.0997,2301.74,6.066,1.2296,43.54,109.5,1016.4,0.292,3.767,0.7044,6.4423,0.3845,3.2785,3.64,3.75,1.6597,6.455,7.6,1.2590000000000001,41.27,6.2620000000000005,3.6725,1.8101,1.0
18-Aug-2005,0.7602,0.183625,2.3629,1.6602,1.2182,533.66,8.1007,2303.2,6.1049,1.2213,43.56,110.15,1019.2,0.292,3.7685,0.7003,6.5045,0.3845,3.2685,3.64,3.75,1.6602,6.515,7.605,1.2652,41.21,6.2584,3.6725,1.8036,1.0
19-Aug-2005,0.752,0.18285,2.3968499999999997,1.6677,1.2139,539.82,8.1047,2307.45,6.1193,1.2183,43.58,110.46,1018.6,0.292,3.7672499999999998,0.6961,6.5505,0.3845,3.3074,3.64,3.75,1.6677,6.515,7.6925,1.2718,41.286,6.2377,3.6725,1.796,1.0
22-Aug-2005,0.7532,0.18405,2.4308,1.6676,1.2041,546.07,8.1056,2303.2,6.096,1.2231,43.59,110.2,1022.0,0.292,3.766,0.6936,6.5273,0.3845,3.3110000000000004,3.64,3.75,1.6676,6.46,7.685,1.2708,41.135,6.2521,3.6725,1.8011,1.0
23-Aug-2005,0.7557,0.18335,2.4019999999999997,1.6677,1.1984,541.92,8.1012,2304.26,6.0967,1.2233,43.67,110.0,1025.4,0.292,3.7698,0.6976,6.5466,0.3845,3.2843,3.64,3.75,1.6677,6.48,7.6575,1.27,40.963,6.2562,3.6725,1.7976,1.0
24-Aug-2005,0.7522,0.1837,2.40705,1.6745,1.1958,544.34,8.1005,2302.59,6.1086,1.2211,43.72,110.6,1026.1,0.292,3.7695,0.6978,6.522,0.3845,3.2931,3.64,3.75,1.6745,6.47,7.6675,1.2739,41.118,6.2585,3.6725,1.794,1.0
25-Aug-2005,0.758,0.1838,2.40705,1.6718,1.1892,549.72,8.1002,2305.05,6.0767,1.2272,43.76,109.85,1027.7,0.292,3.7695,0.6949,6.4582,0.3845,3.2938,3.64,3.75,1.6718,6.475,7.5825,1.2582,41.141999999999996,6.2661,3.6725,1.8025,1.0
26-Aug-2005,0.7584,0.1843,2.40705,1.6741,1.1931,545.25,8.0965,2305.88,6.0601,1.2307,43.73,110.22,1028.0500000000002,0.292,3.7689,0.6982,6.4402,0.3845,3.2952,3.64,3.75,1.6741,6.467499999999999,7.574999999999999,1.2578,41.103,6.2567,3.6725,1.804,1.0
29-Aug-2005,0.7663,0.18415,2.4121,1.675,1.197,544.43,8.0954,2306.71,6.071000000000001,1.2289,43.78,110.3,1028.4,0.292,3.7683,0.6957,6.4261,0.3845,3.3032,3.64,3.75,1.675,6.46,7.5675,1.2571,41.187,6.2473,3.6725,1.7942,1.0
30-Aug-2005,0.7486,0.183,2.3987,1.6832,1.1924,547.76,8.0973,2305.15,6.122999999999999,1.2181,44.02,110.95,1030.0,0.292,3.7698,0.6943,6.5147,0.3845,3.3153,3.64,3.75,1.6832,6.5,7.6275,1.2735,41.363,6.2433,3.6725,1.7844,1.0
31-Aug-2005,0.7471,0.18275,2.3853,1.6841,1.1889,545.02,8.0998,2304.3,6.1143,1.2198,44.04,111.3,1031.0,0.292,3.77055,0.6872,6.4486,0.3845,3.3139999999999996,3.64,3.75,1.6841,6.505,7.6625,1.2702,41.336999999999996,6.2535,3.6725,1.7829,1.0
1-Sep-2005,0.7552,0.18645,2.3734,1.6831,1.1849,541.53,8.0949,2302.78,6.0207,1.2388,44.12,110.8,1037.6,0.292,3.7713,0.6954,6.3323,0.3845,3.2171,3.64,3.75,1.6831,6.365,7.5625,1.2484,41.163000000000004,6.2637,3.6725,1.8105,1.0
2-Sep-2005,0.7634,0.18835,2.3615,1.6745,1.1882,540.05,8.0935,2298.85,5.9458,1.2541,43.95,109.9,1035.7,0.292,3.764,0.7056,6.2056,0.3845,3.1609,3.64,3.75,1.6745,6.25,7.43,1.2298,41.053999999999995,6.2749,3.6725,1.8377,1.0
5-Sep-2005,0.7692,0.18785,2.3421,1.672,1.1876,537.49,8.092400000000001,2295.31,5.9467,1.2538,43.74,109.15,1029.4,0.292,3.7598,0.7061,6.2410000000000005,0.3845,3.1355,3.64,3.75,1.672,6.235,7.405,1.2337500000000001,40.949,6.2514,3.6725,1.8487,1.0
6-Sep-2005,0.7669,0.18735,2.3287,1.6748,1.187,534.93,8.0913,2295.31,5.973,1.2483,43.86,109.35,1024.4,0.292,3.7645,0.7089,6.2701,0.3845,3.1699,3.64,3.75,1.6748,6.305,7.48,1.2377,41.059,6.2618,3.6725,1.8442,1.0
7-Sep-2005,0.7676,0.18645,2.32705,1.6765,1.1863,535.62,8.0925,2286.61,5.9894,1.2451,43.86,109.98,1024.3,0.292,3.7689999999999997,0.7093,6.2698,0.3845,3.1352,3.64,3.75,1.6765,6.35,7.425,1.2385,41.042,6.25655,3.6725,1.8391,1.0
8-Sep-2005,0.7696,0.18685,2.3254,1.6769999999999998,1.1824,538.52,8.0945,2279.95,6.0045,1.2418,43.86,110.28,1024.4,0.292,3.7695,0.7043,6.2727,0.3845,3.1638,3.64,3.75,1.6769999999999998,6.31,7.4925,1.2444,40.993,6.2513,3.6725,1.8359999999999999,1.0
9-Sep-2005,0.7714,0.18735,2.32215,1.6782,1.1761,534.15,8.0956,2289.3,6.0043,1.2415,43.81,110.55,1025.7,0.292,3.7695,0.7049,6.2811,0.3845,3.1848,3.64,3.75,1.6782,6.29,7.5175,1.2457,41.00899999999999,6.2723,3.6725,1.8327,1.0
12-Sep-2005,0.773,0.18515,2.32215,1.6746,1.1853,535.37,8.0924,2305.09,6.0547,1.2313,43.82,109.58,1027.3,0.292,3.7693,0.7078,6.336,0.3845,3.1911,3.64,3.75,1.6782499999999998,6.375,7.55,1.2558,40.885999999999996,6.2669,3.6725,1.8266,1.0
13-Sep-2005,0.7707,0.1852,2.3189,1.6783,1.1802,536.33,8.094,2306.71,6.0738,1.2276,43.88,110.37,1024.4,0.292,3.7695,0.7039,6.371,0.3845,3.2023,3.64,3.75,1.6783,6.385,7.565,1.261,40.925,6.2685,3.6725,1.8235,1.0
14-Sep-2005,0.7699,0.1858,2.3261,1.6780000000000002,1.1822,538.12,8.0912,2295.02,6.0552,1.2314,43.92,110.65,1026.7,0.292,3.7692499999999995,0.7051,6.3456,0.3845,3.2036,3.64,3.75,1.6780000000000002,6.345,7.605,1.2589,40.931,6.2425,3.6725,1.8232,1.0
15-Sep-2005,0.7691,0.1847,2.3292,1.6798,1.1857,536.46,8.0887,2290.02,6.1,1.2223,43.94,110.55,1024.6,0.292,3.7689999999999997,0.7083,6.3745,0.3845,3.1844,3.64,3.75,1.6798,6.375,7.6525,1.2648,40.988,6.2594,3.6725,1.8090000000000002,1.0
16-Sep-2005,0.7693,0.18525,2.3004,1.6793,1.183,536.19,8.0871,2299.82,6.0912,1.2243,43.87,110.8,1024.9,0.292,3.7695,0.7056,6.3665,0.3845,3.1738,3.64,3.75,1.6793,6.36,7.6075,1.2665,40.998999999999995,6.2772,3.6725,1.8112,1.0
19-Sep-2005,0.7629,0.1834,2.2771,1.6818,1.1694,535.27,8.0908,2301.99,6.1438,1.2139,43.9,111.07499999999999,1025.6,0.292,3.7695,0.7002,6.4206,0.3845,3.2077,3.64,3.75,1.6818,6.435,7.6925,1.2686,41.078,6.2535,3.6725,1.8025,1.0
20-Sep-2005,0.7686,0.1848,2.2771,1.6786,1.1703,534.35,8.089,2295.57,6.1374,1.2154,43.91,111.35,1026.3,0.292,3.7698,0.7005,6.3987,0.3845,3.2014,3.64,3.75,1.6786,6.365,7.6925,1.2686,41.068999999999996,6.2643,3.6725,1.8051,1.0
21-Sep-2005,0.7693,0.1851,2.2771,1.6822,1.1693,535.0,8.0911,2300.58,6.1015,1.2225,43.92,111.9,1028.8,0.292,3.7695,0.6958,6.3742,0.3845,3.1923,3.64,3.75,1.6822,6.36,7.6575,1.2707,41.07899999999999,6.2636,3.6725,1.8098,1.0
22-Sep-2005,0.769,0.18545,2.2771,1.6798,1.1672,534.58,8.0881,2291.05,6.1034,1.2224,43.9,111.7,1030.4,0.292,3.7695999999999996,0.7002,6.3637,0.3845,3.1977,3.64,3.75,1.6798,6.335,7.6425,1.2712,41.04,6.2594,3.6725,1.8017,1.0
23-Sep-2005,0.7601,0.1851,2.2771,1.6825,1.1689500000000002,536.7,8.091000000000001,2292.59,6.157,1.2118,43.93,112.035,1027.2,0.292,3.7695999999999996,0.6941,6.4293,0.3845,3.2241,3.64,3.75,1.6825,6.365,7.7275,1.2845,41.074,6.2581,3.6725,1.7858,1.0
26-Sep-2005,0.7582,0.1837,2.2771,1.6863,1.1707,538.77,8.0929,2290.03,6.2021,1.2031,43.95,112.37,1028.9,0.292,3.7697,0.6861,6.5011,0.3845,3.2436,3.64,3.75,1.6863,6.395,7.7925,1.2926,41.223,6.2564,3.6725,1.7734,1.0
27-Sep-2005,0.7539,0.1836,2.2771,1.6913,1.1781,538.34,8.092,2289.18,6.2159,1.2005,43.98,112.7,1035.2,0.292,3.7698,0.6845,6.5144,0.3845,3.2327,3.64,3.75,1.6913,6.39,7.82,1.2952,41.26,6.2627,3.6725,1.7659,1.0
28-Sep-2005,0.7575,0.183,2.2771,1.6919,1.1785,538.89,8.0939,2290.74,6.199,1.2037,44.08,113.05,1034.3,0.292,3.7698,0.6809,6.502000000000001,0.3845,3.2515,3.64,3.75,1.6919,6.425,7.805,1.2932,41.218999999999994,6.2629,3.6725,1.7659,1.0
29-Sep-2005,0.7599,0.1839,2.2771,1.6885,1.1725,538.25,8.093,2293.29,6.1864,1.2063,43.99,112.97,1037.5,0.292,3.7705,0.6914,6.4793,0.3845,3.239,3.64,3.75,1.6885,6.37,7.78,1.2925,41.099,6.2532,3.6725,1.7661,1.0
30-Sep-2005,0.7615,0.1835,2.2771,1.6891,1.1611,533.69,8.092,2289.61,6.197,1.2042,44.040000000000006,113.15,1041.05,0.292,3.7692,0.6898,6.5413,0.3845,3.2575,3.64,3.75,1.6891,6.36,7.78,1.2902,41.0,6.27075,3.6725,1.7663,1.0
3-Oct-2005,0.7626,0.1831,2.2771,1.6952,1.1659,529.2,8.092,2288.22,6.2539,1.1933,44.09,113.97,1041.05,0.292,3.7697,0.6932,6.6081,0.3845,3.2799,3.64,3.75,1.6952,6.395,7.7775,1.3017,41.148999999999994,6.2883,3.6725,1.7539,1.0
4-Oct-2005,0.7637,0.1825,2.2771,1.693,1.1721,528.17,8.092,2289.13,6.2512,1.1938,44.13,114.18,1041.05,0.292,3.7707,0.6919,6.602,0.3845,3.2978,3.64,3.75,1.693,6.435,7.815,1.3005,41.12,6.281599999999999,3.6725,1.7568,1.0
5-Oct-2005,0.7601,0.1806,2.2771,1.6921,1.17715,526.56,8.092,2289.79,6.2463,1.1947,44.31,113.92,1041.05,0.292,3.7718,0.6974,6.605,0.3845,3.2857,3.64,3.75,1.6921,6.484999999999999,7.79,1.29165,41.059,6.2749,3.6725,1.7641,1.0
6-Oct-2005,0.758,0.1809,2.2771,1.6869,1.1822,527.5,8.092,2294.12,6.1863,1.2061,44.26,113.85,1041.05,0.292,3.77065,0.6936,6.5281,0.3845,3.2613,3.64,3.75,1.6869,6.535,7.7075,1.2828,40.972,6.2512,3.6725,1.7698,1.0
7-Oct-2005,0.7606,0.1801,2.2771,1.6822,1.1748,529.13,8.092,2302.79,6.1444,1.2144,44.32,113.48,1041.05,0.292,3.7695,0.6978,6.4954,0.3845,3.2398,3.64,3.75,1.6822,6.55,7.6775,1.2749,40.848,6.2663,3.6725,1.7674,1.0
10-Oct-2005,0.75605,0.18045,2.2771,1.6839,1.17515,584.03,8.08995,2303.01,6.1734,1.2088,44.62,113.78999999999999,1041.05,0.292,3.7706,0.6951,6.5118,0.3845,3.2371499999999997,3.64,3.75,1.6839,6.5625,7.6925,1.2830499999999998,40.818000000000005,6.2601,3.6725,1.7591,1.0
11-Oct-2005,0.75605,0.1808,2.2771,1.6865,1.1755,530.44,8.0879,2303.01,6.2071,1.2022,44.94,114.1,1041.05,0.292,3.7717,0.6988,6.5255,0.3845,3.2371499999999997,3.64,3.75,1.6865,6.5625,7.765,1.2830499999999998,40.9,6.2644,3.6725,1.7533,1.0
12-Oct-2005,0.7515,0.1799,2.2771,1.6914,1.1707,527.37,8.0895,2299.94,6.2148,1.2008,44.915,114.65,1041.05,0.292,3.772,0.6920000000000001,6.4973,0.3845,3.2345,3.64,3.75,1.6914,6.5625,7.8,1.2912,40.996,6.2687,3.6725,1.7458,1.0
13-Oct-2005,0.7517,0.1785,2.2771,1.6942,1.1837,529.66,8.0885,2299.47,6.2292,1.198,44.89,114.7,1041.05,0.292,3.772,0.6973,6.523,0.3845,3.2563,3.64,3.75,1.6942,6.5625,7.825,1.2948,40.968,6.254,3.6725,1.7492,1.0
14-Oct-2005,0.7518,0.1792,2.2771,1.6903,1.1856,535.95,8.0896,2298.99,6.2198,1.1999,44.89,114.55,1041.05,0.292,3.7738,0.6924,6.5285,0.3845,3.2738,3.64,3.75,1.6903,6.5625,7.8275,1.2933,40.879,6.257999999999999,3.6725,1.7492,1.0
17-Oct-2005,0.7534,0.1806,2.2771,1.6865,1.1799,538.05,8.0877,2296.87,6.2079,1.2022,44.82,113.95,1041.05,0.292,3.7737,0.6967,6.5027,0.3845,3.2368,3.64,3.75,1.6865,6.5625,7.83,1.291,40.82,6.2761,3.6725,1.7579,1.0
18-Oct-2005,0.7475,0.1792,2.2771,1.6929,1.1796,535.61,8.091000000000001,2294.75,6.2522,1.1937,45.11,115.37,1044.6,0.292,3.7738,0.6968,6.5519,0.3845,3.2486,3.64,3.75,1.6929,6.575,7.8875,1.3019999999999998,40.873000000000005,6.247999999999999,3.6725,1.746,1.0
19-Oct-2005,0.7476,0.1793,2.2771,1.6954,1.1777,535.74,8.0924,2289.355,6.245,1.195,45.32,115.8,1051.0,0.292,3.7739999999999996,0.6956,6.5301,0.3845,3.2514000000000003,3.64,3.75,1.6954,6.575,7.955,1.2972,40.915,6.2632,3.6725,1.7581,1.0
20-Oct-2005,0.7492,0.179,2.2771,1.6956,1.1767,538.16,8.0905,2283.96,6.2435,1.1953,45.2,115.52,1052.6,0.292,3.7747,0.6977,6.5256,0.3845,3.2542,3.64,3.75,1.6956,6.595,7.925,1.2978,40.913000000000004,6.25765,3.6725,1.7663,1.0
21-Oct-2005,0.7509999999999999,0.1787,2.2771,1.6923,1.1827,535.1,8.0885,2289.15,6.2115,1.2012,45.09,115.15,1054.6,0.292,3.7742,0.7007,6.4873,0.3845,3.2421,3.64,3.75,1.6923,6.605,7.8775,1.2874,40.899,6.2521,3.6725,1.7744,1.0
24-Oct-2005,0.7482,0.1784,2.2538,1.6965,1.1887,538.85,8.0916,2288.69,6.2459,1.1944,45.14,115.9,1054.9,0.292,3.7747,0.7021999999999999,6.5527,0.3845,3.2706,3.64,3.75,1.6965,6.63,7.93125,1.2942,40.899,6.2531,3.6725,1.7675,1.0
25-Oct-2005,0.7504,0.1781,2.2638,1.693,1.177,543.98,8.0901,2285.37,6.2074,1.2017,45.12,115.65,1060.3,0.292,3.7747,0.7037,6.5191,0.3845,3.2648,3.64,3.75,1.693,6.65,7.985,1.2830000000000001,40.885,6.25595,3.6725,1.7783,1.0
26-Oct-2005,0.7563,0.1781,2.2738,1.6896,1.1703,543.2,8.0867,2284.05,6.1863,1.2059,44.94,115.13,1054.5,0.292,3.7747,0.7054,6.4864,0.3845,3.2573,3.64,3.75,1.6896,6.645,7.8625,1.2811,40.806999999999995,6.2588,3.6725,1.776,1.0
27-Oct-2005,0.7568,0.1772,2.27905,1.6901,1.1697,546.63,8.0862,2288.52,6.1667000000000005,1.213,45.06,115.47,1047.0,0.292,3.775,0.701,6.4394,0.3845,3.2967,3.64,3.75,1.6901,6.71,7.8625,1.2755,40.82,6.2514,3.6725,1.7851,1.0
28-Oct-2005,0.7563,0.1775,2.2843,1.6869999999999998,1.1771,546.92,8.084,2289.87,6.1471,1.2138,45.09,115.3,1044.5,0.292,3.7746,0.7072,6.4335,0.3845,3.2831,3.64,3.75,1.6869999999999998,6.7,7.82,1.2728,40.759,6.2737,3.6725,1.7821,1.0
31-Oct-2005,0.7487,0.1771,2.2783,1.6919,1.1801,543.72,8.0845,2289.57,6.2067,1.2023,45.11,115.7,1042.0,0.292,3.7748,0.7032,6.4926,0.3845,3.3067,3.64,3.75,1.6919,6.695,7.8975,1.284,40.771,6.2704,3.6725,1.7775,1.0
1-Nov-2005,0.7461,0.17800000000000002,2.2535,1.6932,1.1767,543.605,8.086,2287.51,6.215199999999999,1.2008,45.144999999999996,116.55,1042.8,0.292,3.77615,0.7003,6.4922,0.3845,3.30225,3.64,3.75,1.6932,6.65,7.8975,1.2876,40.812,6.25455,3.6725,1.7692,1.0
2-Nov-2005,0.7435,0.1774,2.25215,1.6945,1.1802,543.49,8.0851,2285.83,6.2237,1.1992,45.18,116.8,1042.65,0.292,3.77615,0.6977,6.4918,0.3845,3.2978,3.64,3.75,1.6945,6.6675,7.975,1.2868,40.815,6.2387,3.6725,1.7651,1.0
3-Nov-2005,0.7415,0.1785,2.2508,1.697,1.1818,544.87,8.0841,2285.24,6.1988,1.2041,45.27,117.125,1042.5,0.292,3.77615,0.6927,6.4841,0.3845,3.2893,3.64,3.75,1.697,6.605,8.005,1.2804,40.843,6.2708,3.6725,1.7774,1.0
4-Nov-2005,0.7381,0.1777,2.2328,1.6995,1.1811,543.42,8.0856,2283.78,6.2549,1.1933,45.41,117.45,1042.3,0.292,3.77615,0.6888,6.5344,0.3845,3.3253,3.64,3.75,1.6995,6.635,8.0225,1.2935,40.888000000000005,6.2591,3.6725,1.7647,1.0
7-Nov-2005,0.7329,0.1757,2.2223,1.6999,1.1901,539.94,8.0877,2283.2700000000004,6.3126,1.1824,45.67,117.9,1047.8,0.292,3.77615,0.6825,6.5863499999999995,0.3845,3.4039,3.64,3.75,1.6999,6.745,8.09375,1.3056,41.012,6.2591,3.6725,1.7481,1.0
8-Nov-2005,0.7299,0.1753,2.2005,1.7016,1.1886,535.47,8.0867,2282.76,6.3565,1.1741,45.99,117.84,1050.1,0.292,3.7775,0.68,6.6383,0.3845,3.4301,3.64,3.75,1.7016,6.755,8.165,1.3147,41.169,6.2591,3.6725,1.735,1.0
9-Nov-2005,0.7344,0.1754,2.2024,1.7015,1.186,535.14,8.0857,2282.67,6.3565,1.1738,45.8,117.32,1048.0,0.292,3.7773,0.6838,6.6012,0.3845,3.3955,3.64,3.75,1.7015,6.75,8.115,1.3144,41.239,6.2474,3.6725,1.7373,1.0
10-Nov-2005,0.7328,0.1752,2.1709,1.7017,1.1877,531.3,8.0847,2280.94,6.3419,1.1762,45.81,117.73,1046.4,0.292,3.778,0.6872,6.577999999999999,0.3845,3.4181,3.64,3.75,1.7017,6.745,8.1675,1.3041,41.207,6.2706,3.6725,1.7486,1.0
